# name	interval	# bootstrap heuristics — updated by pkg-cadence workflow
default-fonts-nn	yearly
default-fonts-nqo	yearly
default-fonts-nr	yearly
default-fonts-nso	yearly
default-fonts-or	yearly
default-fonts-other-mono	yearly
default-fonts-other-sans	yearly
default-fonts-other-serif	yearly
default-fonts-pa	yearly
default-fonts-ru	yearly
default-fonts-sat	yearly
default-fonts-si	yearly
default-fonts-ss	yearly
default-fonts-syr	yearly
default-fonts-ta	yearly
default-fonts-te	yearly
default-fonts-th	yearly
default-fonts-tn	yearly
default-fonts-ts	yearly
default-fonts-uk	yearly
default-fonts-ur	yearly
default-fonts-ve	yearly
default-fonts-vi	yearly
default-fonts-xh	yearly
default-fonts-yi	yearly
default-fonts-zu	yearly
desktop-backgrounds-gnome	monthly
desktop-file-utils	monthly
device-mapper	monthly
device-mapper-event	monthly
device-mapper-event-libs	monthly
device-mapper-libs	monthly
device-mapper-persistent-data	monthly
diffutils	monthly
distribution-gpg-keys	monthly
distrobox	weekly
djvulibre-libs	monthly
dmidecode	monthly
dnf5	monthly
dnf5-plugins	monthly
dnf5daemon-server	monthly
dnf5daemon-server-polkit	monthly
dns-root-data	monthly
dnsmasq	monthly
dosfstools	monthly
dotconf	monthly
double-conversion	monthly
dracut	monthly
duktape	monthly
dymo-cups-drivers	monthly
e2fsprogs	monthly
e2fsprogs-libs	monthly
efi-filesystem	monthly
efibootmgr	monthly
efivar-libs	monthly
elfutils-debuginfod-client	monthly
elfutils-default-yama-scope	monthly
elfutils-libelf	monthly
elfutils-libelf-devel	monthly
elfutils-libs	monthly
emacs-filesystem	monthly
enchant2	monthly
epiphany-runtime	monthly
espeak-ng	monthly
ethtool	monthly
evolution-data-server	monthly
evolution-data-server-langpacks	monthly
evolution-ews-core	monthly
evolution-ews-langpacks	monthly
evtest	monthly
exempi	monthly
exfatprogs	monthly
exiv2	monthly
exiv2-libs	monthly
expat	monthly
f2fs-tools	monthly
f44-backgrounds-base	monthly
f44-backgrounds-gnome	monthly
faad2-libs	monthly
fastfetch	weekly
fedora-gpg-keys	monthly
fedora-logos-httpd	monthly
fedora-release-common	monthly
fedora-release-identity-silverblue	monthly
fedora-release-ostree-desktop	monthly
fedora-release-silverblue	monthly
fedora-repos	monthly
fedora-repos-archive	monthly
fedora-workstation-backgrounds	monthly
ffmpeg	monthly
ffmpeg-libs	monthly
ffmpegthumbnailer	monthly
ffmpegthumbnailer-libs	monthly
fftw-libs-double	monthly
fftw-libs-single	monthly
file	monthly
file-libs	monthly
filesystem	monthly
findutils	monthly
firewall-config	monthly
firewalld	monthly
firewalld-filesystem	monthly
fish	monthly
flac-libs	monthly
flashrom	monthly
flatpak	monthly
flatpak-libs	monthly
flatpak-selinux	monthly
flatpak-session-helper	monthly
flatpak-spawn	monthly
flex	monthly
flite	monthly
fmt	monthly
fontconfig	monthly
fonts-filesystem	yearly
foo2zjs	monthly
foomatic-db-filesystem	monthly
fpaste	monthly
fprintd	monthly
fprintd-pam	monthly
freeglut	monthly
freerdp-libs	monthly
freetype	monthly
fribidi	monthly
fstrm	monthly
fuse	monthly
fuse-common	monthly
fuse-encfs	monthly
fuse-libs	monthly
fuse-overlayfs	monthly
fuse3	monthly
fuse3-libs	monthly
fwupd	monthly
fwupd-efi	monthly
fwupd-plugin-flashrom	monthly
fwupd-plugin-modem-manager	monthly
fwupd-plugin-uefi-capsule-data	monthly
fxload	monthly
fzf	monthly
game-music-emu	monthly
gamemode	monthly
gawk	monthly
gawk-all-langpacks	monthly
gcc	monthly
gcc-c++	monthly
gcr	monthly
gcr-libs	monthly
gcr3	monthly
gcr3-base	monthly
gd	monthly
gdbm	monthly
gdbm-libs	monthly
gdk-pixbuf2	monthly
gdm	monthly
gdouros-symbola-fonts	yearly
generic-logos	monthly
geoclue2	monthly
geoclue2-libs	monthly
geocode-glib	monthly
gettext	monthly
gettext-envsubst	monthly
gettext-libs	monthly
gettext-runtime	monthly
ghostscript	monthly
ghostscript-tools-fontutils	monthly
ghostscript-tools-printing	monthly
giflib	monthly
git	monthly
git-core	monthly
git-core-doc	monthly
git-credential-libsecret	monthly
gjs	monthly
glib-networking	monthly
glib2	monthly
glibc	monthly
glibc-all-langpacks	monthly
glibc-common	monthly
glibc-devel	monthly
glibc-gconv-extra	monthly
glibmm2.68	monthly
glow	monthly
glx-utils	monthly
glycin-gtk4-libs	monthly
glycin-libs	monthly
glycin-loaders	monthly
glycin-thumbnailer	monthly
gmp	monthly
gnome-app-list	monthly
gnome-autoar	monthly
gnome-backgrounds	monthly
gnome-bluetooth	monthly
gnome-bluetooth-libs	monthly
gnome-browser-connector	monthly
gnome-classic-session	monthly
gnome-color-manager	monthly
gnome-control-center	monthly
gnome-control-center-filesystem	monthly
gnome-desktop3	monthly
gnome-desktop4	monthly
gnome-disk-utility	monthly
gnome-epub-thumbnailer	monthly
gnome-initial-setup	monthly
gnome-keyring	monthly
gnome-keyring-pam	monthly
gnome-menus	monthly
gnome-online-accounts	monthly
gnome-online-accounts-libs	monthly
gnome-remote-desktop	monthly
gnome-session	monthly
gnome-session-wayland-session	monthly
gnome-settings-daemon	monthly
gnome-shell	monthly
gnome-shell-common	monthly
gnome-shell-extension-apps-menu	monthly
gnome-shell-extension-common	monthly
gnome-shell-extension-gsconnect	monthly
gnome-shell-extension-launch-new-instance	monthly
gnome-shell-extension-places-menu	monthly
gnome-shell-extension-window-list	monthly
gnome-system-monitor	monthly
gnome-tour	monthly
gnome-tweaks	monthly
gnome-user-docs	monthly
gnome-user-share	monthly
gnulib-l10n	monthly
gnupg2	monthly
gnupg2-dirmngr	monthly
gnupg2-gpg-agent	monthly
gnupg2-gpgconf	monthly
gnupg2-keyboxd	monthly
gnupg2-scdaemon	monthly
gnupg2-verify	monthly
gnutls	monthly
gnutls-dane	monthly
gobject-introspection	monthly
google-droid-sans-fonts	yearly
google-noto-color-emoji-fonts	yearly
google-noto-emoji-fonts	yearly
google-noto-fonts-common	yearly
google-noto-naskh-arabic-vf-fonts	yearly
google-noto-sans-arabic-vf-fonts	yearly
google-noto-sans-armenian-vf-fonts	yearly
google-noto-sans-balinese-fonts	yearly
google-noto-sans-bengali-vf-fonts	yearly
google-noto-sans-canadian-aboriginal-vf-fonts	yearly
google-noto-sans-cherokee-vf-fonts	yearly
google-noto-sans-cjk-fonts	yearly
google-noto-sans-devanagari-vf-fonts	yearly
google-noto-sans-ethiopic-vf-fonts	yearly
google-noto-sans-georgian-vf-fonts	yearly
google-noto-sans-gothic-fonts	yearly
google-noto-sans-gujarati-vf-fonts	yearly
google-noto-sans-gurmukhi-vf-fonts	yearly
google-noto-sans-hebrew-vf-fonts	yearly
google-noto-sans-javanese-fonts	yearly
google-noto-sans-kannada-vf-fonts	yearly
google-noto-sans-khmer-vf-fonts	yearly
google-noto-sans-lao-vf-fonts	yearly
google-noto-sans-math-fonts	yearly
google-noto-sans-meetei-mayek-vf-fonts	yearly
google-noto-sans-mono-cjk-vf-fonts	yearly
google-noto-sans-mono-vf-fonts	yearly
google-noto-sans-nko-fonts	yearly
google-noto-sans-ol-chiki-vf-fonts	yearly
google-noto-sans-oriya-vf-fonts	yearly
google-noto-sans-sinhala-vf-fonts	yearly
google-noto-sans-sundanese-fonts	yearly
google-noto-sans-symbols-2-fonts	yearly
google-noto-sans-symbols-vf-fonts	yearly
google-noto-sans-syriac-vf-fonts	yearly
google-noto-sans-tamil-vf-fonts	yearly
google-noto-sans-telugu-vf-fonts	yearly
google-noto-sans-thaana-vf-fonts	yearly
google-noto-sans-thai-vf-fonts	yearly
google-noto-sans-vf-fonts	yearly
google-noto-sans-yi-fonts	yearly
google-noto-serif-armenian-vf-fonts	yearly
google-noto-serif-bengali-vf-fonts	yearly
google-noto-serif-cjk-vf-fonts	yearly
google-noto-serif-devanagari-vf-fonts	yearly
google-noto-serif-ethiopic-vf-fonts	yearly
google-noto-serif-georgian-vf-fonts	yearly
google-noto-serif-gujarati-vf-fonts	yearly
